"Timestamp","Name","Type","Rarity","Wish","Pity","Whale_id"
"2020-10-01 23:08:34","Magic Guide","Weapon","3","34",34,1
"2020-10-01 23:08:46","Black Tassel","Weapon","3","35",35,1
"2020-10-01 23:08:58","Raven Bow","Weapon","3","36",36,1
"2020-10-01 23:09:51","Beidou","Character","4","37",37,1
"2020-10-01 23:10:07","Emerald Orb","Weapon","3","38",38,1
"2020-10-01 23:10:17","Raven Bow","Weapon","3","39",39,1
"2020-10-01 23:10:28","Skyrider Sword","Weapon","3","40",40,1
"2020-10-01 23:10:39","Skyrider Sword","Weapon","3","41",41,1
"2020-10-01 23:10:53","Raven Bow","Weapon","3","42",42,1
"2020-10-01 23:11:01","Ferrous Shadow","Weapon","3","43",43,1
"2020-10-01 23:11:14","Cool Steel","Weapon","3","44",44,1
"2020-10-01 23:11:27","Ferrous Shadow","Weapon","3","45",45,1
"2020-10-01 23:11:40","Harbinger of Dawn","Weapon","3","46",46,1
"2020-10-01 23:12:39","The Stringless","Weapon","4","47",47,1
"2020-10-01 23:12:58","Slingshot","Weapon","3","48",48,1
"2020-10-01 23:13:11","Sharpshooter's Oath","Weapon","3","49",49,1
"2020-10-01 23:13:24","Black Tassel","Weapon","3","50",50,1
"2020-10-01 23:13:41","Cool Steel","Weapon","3","51",51,1
"2020-10-01 23:13:59","Harbinger of Dawn","Weapon","3","52",52,1
"2020-10-01 23:14:14","Skyrider Sword","Weapon","3","53",53,1
"2020-10-01 23:14:48","Black Tassel","Weapon","3","54",54,1
"2020-10-01 23:14:59","Thrilling Tales of Dragon Slayers","Weapon","3","55",55,1
"2020-10-01 23:15:12","Black Tassel","Weapon","3","56",56,1
"2020-10-01 23:15:25","Barbara","Character","4","57",57,1
"2020-10-01 23:15:42","Cool Steel","Weapon","3","58",58,1
"2020-10-01 23:15:55","Sacrificial Greatsword","Weapon","4","59",59,1
"2020-10-01 23:16:10","Debate Club","Weapon","3","60",60,1
"2020-10-01 23:16:21","Ferrous Shadow","Weapon","3","61",61,1
"2020-10-01 23:16:33","Cool Steel","Weapon","3","62",62,1
"2020-10-01 23:16:44","Black Tassel","Weapon","3","63",63,1
"2020-10-01 23:16:55","Harbinger of Dawn","Weapon","3","64",64,1
"2020-10-01 23:17:07","Sharpshooter's Oath","Weapon","3","65",65,1
"2020-10-01 23:17:19","Harbinger of Dawn","Weapon","3","66",66,1
"2020-10-01 23:17:31","Slingshot","Weapon","3","67",67,1
"2020-10-01 23:17:45","Chongyun","Character","4","68",68,1
"2020-10-01 23:17:59","Harbinger of Dawn","Weapon","3","69",69,1
"2020-10-01 23:18:10","Harbinger of Dawn","Weapon","3","70",70,1
"2020-10-01 23:18:21","Debate Club","Weapon","3","71",71,1
"2020-10-01 23:18:32","Ferrous Shadow","Weapon","3","72",72,1
"2020-10-01 23:18:43","Ferrous Shadow","Weapon","3","73",73,1
"2020-10-01 23:19:01","Sharpshooter's Oath","Weapon","3","74",74,1
"2020-10-01 23:19:01","Jean","Character","5","75",75,1
"2020-10-01 23:19:01","Harbinger of Dawn","Weapon","3","76",1,1
"2020-10-01 23:19:01","Debate Club","Weapon","3","77",2,1
"2020-10-01 23:19:01","Rust","Weapon","4","78",3,1
"2020-10-01 23:19:01","Cool Steel","Weapon","3","79",4,1
"2020-10-01 23:19:01","Skyrider Sword","Weapon","3","80",5,1
"2020-10-01 23:19:01","Magic Guide","Weapon","3","81",6,1
"2020-10-01 23:19:01","Debate Club","Weapon","3","82",7,1
"2020-10-01 23:19:01","Slingshot","Weapon","3","83",8,1
"2020-10-01 23:21:22","Emerald Orb","Weapon","3","84",9,1
"2020-10-01 23:21:35","Skyrider Sword","Weapon","3","85",10,1
"2020-10-01 23:21:53","Black Tassel","Weapon","3","86",11,1
"2020-10-01 23:21:53","Sharpshooter's Oath","Weapon","3","87",12,1
"2020-10-01 23:21:53","Sucrose","Character","4","88",13,1
"2020-10-01 23:21:53","Black Tassel","Weapon","3","89",14,1
"2020-10-01 23:21:53","Black Tassel","Weapon","3","90",15,1
"2020-10-01 23:21:53","Sharpshooter's Oath","Weapon","3","91",16,1
"2020-10-01 23:21:53","Emerald Orb","Weapon","3","92",17,1
"2020-10-01 23:21:53","Harbinger of Dawn","Weapon","3","93",18,1
"2020-10-01 23:21:53","Lisa","Character","4","94",19,1
"2020-10-01 23:21:53","Sharpshooter's Oath","Weapon","3","95",20,1
"2020-10-01 23:26:37","Debate Club","Weapon","3","96",21,1
"2020-10-01 23:26:52","Sharpshooter's Oath","Weapon","3","97",22,1
"2020-10-01 23:27:04","Debate Club","Weapon","3","98",23,1
"2020-10-01 23:27:18","Emerald Orb","Weapon","3","99",24,1
"2020-10-01 23:27:29","Ferrous Shadow","Weapon","3","100",25,1
"2020-10-01 23:27:56","Cool Steel","Weapon","3","101",26,1
"2020-10-01 23:28:10","Sharpshooter's Oath","Weapon","3","102",27,1
"2020-10-01 23:28:21","Black Tassel","Weapon","3","103",28,1
"2020-10-01 23:28:34","The Bell","Weapon","4","104",29,1
"2020-10-01 23:28:48","Raven Bow","Weapon","3","105",30,1
"2020-10-01 23:28:59","Slingshot","Weapon","3","106",31,1
"2020-10-01 23:29:10","Harbinger of Dawn","Weapon","3","107",32,1
"2020-10-01 23:29:21","Black Tassel","Weapon","3","108",33,1
"2020-10-01 23:29:31","Slingshot","Weapon","3","109",34,1
"2020-10-01 23:29:46","Harbinger of Dawn","Weapon","3","110",35,1
"2020-10-01 23:29:56","Cool Steel","Weapon","3","111",36,1
"2020-10-01 23:30:06","Raven Bow","Weapon","3","112",37,1
"2020-10-01 23:30:16","Cool Steel","Weapon","3","113",38,1
"2020-10-01 23:30:27","Xiangling","Character","4","114",39,1
"2020-10-01 23:30:43","Thrilling Tales of Dragon Slayers","Weapon","3","115",40,1
"2020-10-01 23:30:56","Black Tassel","Weapon","3","116",41,1
"2020-10-01 23:30:56","Skyrider Sword","Weapon","3","117",42,1
"2020-10-01 23:30:56","Cool Steel","Weapon","3","118",43,1
"2020-10-01 23:30:56","Ferrous Shadow","Weapon","3","119",44,1
"2020-10-01 23:30:56","Debate Club","Weapon","3","120",45,1
"2020-10-01 23:30:56","Sharpshooter's Oath","Weapon","3","121",46,1
"2020-10-01 23:30:56","Black Tassel","Weapon","3","122",47,1
"2020-10-01 23:30:56","Eye of Perception","Weapon","4","123",48,1
"2020-10-01 23:30:56","Thrilling Tales of Dragon Slayers","Weapon","3","124",49,1
"2020-10-01 23:30:56","Ferrous Shadow","Weapon","3","125",50,1
"2020-10-01 23:32:01","Ferrous Shadow","Weapon","3","126",51,1
"2020-10-01 23:32:01","Black Tassel","Weapon","3","127",52,1
"2020-10-01 23:32:01","Black Tassel","Weapon","3","128",53,1
"2020-10-01 23:32:01","Cool Steel","Weapon","3","129",54,1
"2020-10-01 23:32:01","Sharpshooter's Oath","Weapon","3","130",55,1
"2020-10-01 23:32:01","Harbinger of Dawn","Weapon","3","131",56,1
"2020-10-01 23:32:01","Diluc","Character","5","132",57,1
"2020-10-01 23:32:01","Noelle","Character","4","133",1,1
"2020-10-01 23:32:01","Debate Club","Weapon","3","134",2,1
"2020-10-01 23:32:01","Ferrous Shadow","Weapon","3","135",3,1
"2020-10-01 23:33:00","Cool Steel","Weapon","3","136",4,1
"2020-10-01 23:33:00","Harbinger of Dawn","Weapon","3","137",5,1
"2020-10-01 23:33:00","Black Tassel","Weapon","3","138",6,1
"2020-10-01 23:33:00","Skyrider Sword","Weapon","3","139",7,1
"2020-10-01 23:33:00","Emerald Orb","Weapon","3","140",8,1
"2020-10-01 23:33:00","Thrilling Tales of Dragon Slayers","Weapon","3","141",9,1
"2020-10-01 23:33:00","Rust","Weapon","4","142",10,1
"2020-10-01 23:33:00","Ferrous Shadow","Weapon","3","143",11,1
"2020-10-01 23:33:00","Cool Steel","Weapon","3","144",12,1
"2020-10-01 23:33:00","Bloodtainted Greatsword","Weapon","3","145",13,1
"2020-10-01 23:36:45","Black Tassel","Weapon","3","146",14,1
"2020-10-01 23:37:29","Emerald Orb","Weapon","3","147",15,1
"2020-10-01 23:37:41","Sharpshooter's Oath","Weapon","3","148",16,1
"2020-10-01 23:37:53","Thrilling Tales of Dragon Slayers","Weapon","3","149",17,1
"2020-10-01 23:38:04","Emerald Orb","Weapon","3","150",18,1
"2020-10-01 23:38:15","Xiangling","Character","4","151",19,1
"2020-10-01 23:38:30","Black Tassel","Weapon","3","152",20,1
"2020-10-01 23:38:41","Black Tassel","Weapon","3","153",21,1
"2020-10-01 23:38:52","Black Tassel","Weapon","3","154",22,1
"2020-10-01 23:39:05","Raven Bow","Weapon","3","155",23,1
"2020-10-01 23:39:16","Thrilling Tales of Dragon Slayers","Weapon","3","156",24,1
"2020-10-01 23:39:32","Emerald Orb","Weapon","3","157",25,1
"2020-10-01 23:39:32","Harbinger of Dawn","Weapon","3","158",26,1
"2020-10-01 23:39:32","Sharpshooter's Oath","Weapon","3","159",27,1
"2020-10-01 23:39:32","Bloodtainted Greatsword","Weapon","3","160",28,1
"2020-10-01 23:39:32","Rust","Weapon","4","161",29,1
"2020-10-01 23:39:32","Lisa","Character","4","162",30,1
"2020-10-01 23:39:32","Bennett","Character","4","163",31,1
"2020-10-01 23:39:32","Magic Guide","Weapon","3","164",32,1
"2020-10-01 23:39:32","Bloodtainted Greatsword","Weapon","3","165",33,1
"2020-10-01 23:39:32","Raven Bow","Weapon","3","166",34,1
"2020-10-01 23:40:28","Ferrous Shadow","Weapon","3","167",35,1
"2020-10-01 23:40:28","Cool Steel","Weapon","3","168",36,1
"2020-10-01 23:40:28","Harbinger of Dawn","Weapon","3","169",37,1
"2020-10-01 23:40:28","Debate Club","Weapon","3","170",38,1
"2020-10-01 23:40:28","Magic Guide","Weapon","3","171",39,1
"2020-10-01 23:40:28","Sacrificial Fragments","Weapon","4","172",40,1
"2020-10-01 23:40:28","Raven Bow","Weapon","3","173",41,1
"2020-10-01 23:40:28","Magic Guide","Weapon","3","174",42,1
"2020-10-01 23:40:28","Debate Club","Weapon","3","175",43,1
"2020-10-01 23:40:28","Sharpshooter's Oath","Weapon","3","176",44,1
"2020-10-01 23:41:15","Harbinger of Dawn","Weapon","3","177",45,1
"2020-10-01 23:41:15","Cool Steel","Weapon","3","178",46,1
"2020-10-01 23:41:15","Thrilling Tales of Dragon Slayers","Weapon","3","179",47,1
"2020-10-01 23:41:15","Skyrider Sword","Weapon","3","180",48,1
"2020-10-01 23:41:15","Xingqiu","Character","4","181",49,1
"2020-10-01 23:41:15","Sharpshooter's Oath","Weapon","3","182",50,1
"2020-10-01 23:41:15","Raven Bow","Weapon","3","183",51,1
"2020-10-01 23:41:15","Skyrider Sword","Weapon","3","184",52,1
"2020-10-01 23:41:15","Harbinger of Dawn","Weapon","3","185",53,1
"2020-10-01 23:41:15","Emerald Orb","Weapon","3","186",54,1
"2020-10-01 23:42:11","Harbinger of Dawn","Weapon","3","187",55,1
"2020-10-01 23:42:11","Skyrider Sword","Weapon","3","188",56,1
"2020-10-01 23:42:11","Debate Club","Weapon","3","189",57,1
"2020-10-01 23:42:11","Favonius Warbow","Weapon","4","190",58,1
"2020-10-01 23:42:11","Ferrous Shadow","Weapon","3","191",59,1
"2020-10-01 23:42:11","Raven Bow","Weapon","3","192",60,1
"2020-10-01 23:42:11","Ferrous Shadow","Weapon","3","193",61,1
"2020-10-01 23:42:11","Ferrous Shadow","Weapon","3","194",62,1
"2020-10-01 23:42:11","Emerald Orb","Weapon","3","195",63,1
"2020-10-01 23:42:11","Emerald Orb","Weapon","3","196",64,1
"2020-10-01 23:46:06","Bloodtainted Greatsword","Weapon","3","197",65,1
"2020-10-01 23:46:06","Aquila Favonia","Weapon","5","198",66,1
"2020-10-01 23:46:06","Harbinger of Dawn","Weapon","3","199",1,1
"2020-10-01 23:46:06","Ningguang","Character","4","200",2,1
"2020-10-01 23:46:06","Bloodtainted Greatsword","Weapon","3","201",3,1
"2020-10-01 23:46:06","Skyrider Sword","Weapon","3","202",4,1
"2020-10-01 23:46:06","Black Tassel","Weapon","3","203",5,1
"2020-10-01 23:46:06","Black Tassel","Weapon","3","204",6,1
"2020-10-01 23:46:06","Black Tassel","Weapon","3","205",7,1
"2020-10-01 23:46:06","Emerald Orb","Weapon","3","206",8,1
"2020-10-01 23:47:33","Emerald Orb","Weapon","3","207",9,1
"2020-10-01 23:47:33","Magic Guide","Weapon","3","208",10,1
"2020-10-01 23:47:33","Sacrificial Bow","Weapon","4","209",11,1
"2020-10-01 23:47:33","Debate Club","Weapon","3","210",12,1
"2020-10-01 23:47:33","Slingshot","Weapon","3","211",13,1
"2020-10-01 23:47:33","Skyrider Sword","Weapon","3","212",14,1
"2020-10-01 23:47:33","Magic Guide","Weapon","3","213",15,1
"2020-10-01 23:47:33","Harbinger of Dawn","Weapon","3","214",16,1
"2020-10-01 23:47:33","Slingshot","Weapon","3","215",17,1
"2020-10-01 23:47:33","Black Tassel","Weapon","3","216",18,1
"2020-10-01 23:49:18","Ferrous Shadow","Weapon","3","217",19,1
"2020-10-01 23:49:18","Bloodtainted Greatsword","Weapon","3","218",20,1
"2020-10-01 23:49:18","Beidou","Character","4","219",21,1
"2020-10-01 23:49:18","Magic Guide","Weapon","3","220",22,1
"2020-10-01 23:49:18","Ferrous Shadow","Weapon","3","221",23,1
"2020-10-01 23:49:18","Raven Bow","Weapon","3","222",24,1
"2020-10-01 23:49:18","Raven Bow","Weapon","3","223",25,1
"2020-10-01 23:49:18","Debate Club","Weapon","3","224",26,1
"2020-10-01 23:49:18","Magic Guide","Weapon","3","225",27,1
"2020-10-01 23:49:18","Emerald Orb","Weapon","3","226",28,1
"2020-10-01 23:50:09","Thrilling Tales of Dragon Slayers","Weapon","3","227",29,1
"2020-10-01 23:50:09","Ferrous Shadow","Weapon","3","228",30,1
"2020-10-01 23:50:09","The Stringless","Weapon","4","229",31,1
"2020-10-01 23:50:09","Thrilling Tales of Dragon Slayers","Weapon","3","230",32,1
"2020-10-01 23:50:09","Ferrous Shadow","Weapon","3","231",33,1
"2020-10-01 23:50:09","Harbinger of Dawn","Weapon","3","232",34,1
"2020-10-01 23:50:09","Thrilling Tales of Dragon Slayers","Weapon","3","233",35,1
"2020-10-01 23:50:09","Magic Guide","Weapon","3","234",36,1
"2020-10-01 23:50:09","Black Tassel","Weapon","3","235",37,1
"2020-10-01 23:50:09","Cool Steel","Weapon","3","236",38,1
"2020-10-01 23:50:53","Ningguang","Character","4","237",39,1
"2020-10-01 23:50:53","Debate Club","Weapon","3","238",40,1
"2020-10-01 23:50:53","Magic Guide","Weapon","3","239",41,1
"2020-10-01 23:50:53","Harbinger of Dawn","Weapon","3","240",42,1
"2020-10-01 23:50:53","Skyrider Sword","Weapon","3","241",43,1
"2020-10-01 23:50:53","Bloodtainted Greatsword","Weapon","3","242",44,1
"2020-10-01 23:50:53","Harbinger of Dawn","Weapon","3","243",45,1
"2020-10-01 23:50:53","Bloodtainted Greatsword","Weapon","3","244",46,1
"2020-10-01 23:50:53","Sharpshooter's Oath","Weapon","3","245",47,1
"2020-10-01 23:50:53","Debate Club","Weapon","3","246",48,1
"2020-10-01 23:55:03","The Stringless","Weapon","4","247",49,1
"2020-10-01 23:55:03","Mona","Character","5","248",50,1
"2020-10-01 23:55:03","Black Tassel","Weapon","3","249",1,1
"2020-10-01 23:55:03","Sharpshooter's Oath","Weapon","3","250",2,1
"2020-10-01 23:55:03","Harbinger of Dawn","Weapon","3","251",3,1
"2020-10-01 23:55:03","Bloodtainted Greatsword","Weapon","3","252",4,1
"2020-10-01 23:55:03","Thrilling Tales of Dragon Slayers","Weapon","3","253",5,1
"2020-10-01 23:55:03","Cool Steel","Weapon","3","254",6,1
"2020-10-01 23:55:03","Black Tassel","Weapon","3","255",7,1
"2020-10-01 23:55:03","Fischl","Character","4","256",8,1
"2020-10-01 23:56:59","Bloodtainted Greatsword","Weapon","3","257",9,1
"2020-10-01 23:56:59","Ferrous Shadow","Weapon","3","258",10,1
"2020-10-01 23:56:59","Bloodtainted Greatsword","Weapon","3","259",11,1
"2020-10-01 23:56:59","Thrilling Tales of Dragon Slayers","Weapon","3","260",12,1
"2020-10-01 23:56:59","Debate Club","Weapon","3","261",13,1
"2020-10-01 23:56:59","Skyrider Sword","Weapon","3","262",14,1
"2020-10-01 23:56:59","Skyrider Sword","Weapon","3","263",15,1
"2020-10-01 23:56:59","Black Tassel","Weapon","3","264",16,1
"2020-10-01 23:56:59","Sharpshooter's Oath","Weapon","3","265",17,1
"2020-10-01 23:56:59","Favonius Codex","Weapon","4","266",18,1
"2020-10-02 00:01:34","Thrilling Tales of Dragon Slayers","Weapon","3","267",19,1
"2020-10-02 00:01:34","Sharpshooter's Oath","Weapon","3","268",20,1
"2020-10-02 00:01:34","Magic Guide","Weapon","3","269",21,1
"2020-10-02 00:01:34","Favonius Warbow","Weapon","4","270",22,1
"2020-10-02 00:01:34","Emerald Orb","Weapon","3","271",23,1
"2020-10-02 00:01:34","Cool Steel","Weapon","3","272",24,1
"2020-10-02 00:01:34","Harbinger of Dawn","Weapon","3","273",25,1
"2020-10-02 00:01:34","Cool Steel","Weapon","3","274",26,1
"2020-10-02 00:01:34","Emerald Orb","Weapon","3","275",27,1
"2020-10-02 00:01:34","Harbinger of Dawn","Weapon","3","276",28,1
"2020-10-02 00:02:31","Cool Steel","Weapon","3","277",29,1
"2020-10-02 00:02:31","Emerald Orb","Weapon","3","278",30,1
"2020-10-02 00:02:31","Slingshot","Weapon","3","279",31,1
"2020-10-02 00:02:31","Beidou","Character","4","280",32,1
"2020-10-02 00:02:31","Magic Guide","Weapon","3","281",33,1
"2020-10-02 00:02:31","Ferrous Shadow","Weapon","3","282",34,1
"2020-10-02 00:02:31","Ferrous Shadow","Weapon","3","283",35,1
"2020-10-02 00:02:31","Ferrous Shadow","Weapon","3","284",36,1
"2020-10-02 00:02:31","Thrilling Tales of Dragon Slayers","Weapon","3","285",37,1
"2020-10-02 00:02:31","Ferrous Shadow","Weapon","3","286",38,1
"2020-10-02 00:03:16","Bloodtainted Greatsword","Weapon","3","287",39,1
"2020-10-02 00:03:16","Favonius Greatsword","Weapon","4","288",40,1
"2020-10-02 00:03:16","Black Tassel","Weapon","3","289",41,1
"2020-10-02 00:03:16","Black Tassel","Weapon","3","290",42,1
"2020-10-02 00:03:16","Sharpshooter's Oath","Weapon","3","291",43,1
"2020-10-02 00:03:16","Ferrous Shadow","Weapon","3","292",44,1
"2020-10-02 00:03:16","Sharpshooter's Oath","Weapon","3","293",45,1
"2020-10-02 00:03:16","Slingshot","Weapon","3","294",46,1
"2020-10-02 00:03:16","Cool Steel","Weapon","3","295",47,1
"2020-10-02 00:03:16","Raven Bow","Weapon","3","296",48,1
"2020-10-02 00:08:26","Magic Guide","Weapon","3","297",49,1
"2020-10-02 00:08:26","Fischl","Character","4","298",50,1
"2020-10-02 00:08:26","Sacrificial Fragments","Weapon","4","299",51,1
"2020-10-02 00:08:26","Slingshot","Weapon","3","300",52,1
"2020-10-02 00:08:26","Raven Bow","Weapon","3","301",53,1
"2020-10-02 00:08:26","Cool Steel","Weapon","3","302",54,1
"2020-10-02 00:08:26","Sharpshooter's Oath","Weapon","3","303",55,1
"2020-10-02 00:08:26","Black Tassel","Weapon","3","304",56,1
"2020-10-02 00:08:26","Skyrider Sword","Weapon","3","305",57,1
"2020-10-02 00:08:26","Bloodtainted Greatsword","Weapon","3","306",58,1
"2020-10-02 00:09:13","Emerald Orb","Weapon","3","307",59,1
"2020-10-02 00:09:22","Cool Steel","Weapon","3","308",60,1
"2020-10-02 00:09:28","Xingqiu","Character","4","309",61,1
"2020-10-02 00:09:34","Magic Guide","Weapon","3","310",62,1
"2020-10-02 00:11:03","Ferrous Shadow","Weapon","3","311",63,1
"2020-10-02 00:11:03","Black Tassel","Weapon","3","312",64,1
"2020-10-02 00:11:03","Raven Bow","Weapon","3","313",65,1
"2020-10-02 00:11:03","Ferrous Shadow","Weapon","3","314",66,1
"2020-10-02 00:11:03","Slingshot","Weapon","3","315",67,1
"2020-10-02 00:11:03","Raven Bow","Weapon","3","316",68,1
"2020-10-02 00:11:03","Magic Guide","Weapon","3","317",69,1
"2020-10-02 00:11:03","Rust","Weapon","4","318",70,1
"2020-10-02 00:11:03","Thrilling Tales of Dragon Slayers","Weapon","3","319",71,1
"2020-10-02 00:11:03","Raven Bow","Weapon","3","320",72,1
"2020-10-02 00:11:52","Bloodtainted Greatsword","Weapon","3","321",73,1
"2020-10-02 00:11:52","Black Tassel","Weapon","3","322",74,1
"2020-10-02 00:11:52","Ferrous Shadow","Weapon","3","323",75,1
"2020-10-02 00:11:52","Skyrider Sword","Weapon","3","324",76,1
"2020-10-02 00:11:52","Debate Club","Weapon","3","325",77,1
"2020-10-02 00:11:52","Debate Club","Weapon","3","326",78,1
"2020-10-02 00:11:52","Jean","Character","5","327",79,1
"2020-10-02 00:11:52","Barbara","Character","4","328",1,1
"2020-10-02 00:11:52","Emerald Orb","Weapon","3","329",2,1
"2020-10-02 00:11:52","Emerald Orb","Weapon","3","330",3,1
"2020-10-02 00:14:26","Bloodtainted Greatsword","Weapon","3","331",4,1
"2020-10-02 00:14:26","Sharpshooter's Oath","Weapon","3","332",5,1
"2020-10-02 00:14:26","Magic Guide","Weapon","3","333",6,1
"2020-10-02 00:14:26","Slingshot","Weapon","3","334",7,1
"2020-10-02 00:14:26","Bloodtainted Greatsword","Weapon","3","335",8,1
"2020-10-02 00:14:26","Cool Steel","Weapon","3","336",9,1
"2020-10-02 00:14:26","Black Tassel","Weapon","3","337",10,1
"2020-10-02 00:14:26","Sacrificial Bow","Weapon","4","338",11,1
"2020-10-02 00:14:26","Slingshot","Weapon","3","339",12,1
"2020-10-02 00:14:26","Skyrider Sword","Weapon","3","340",13,1
"2020-10-02 00:15:11","Ferrous Shadow","Weapon","3","341",14,1
"2020-10-02 00:15:11","Bloodtainted Greatsword","Weapon","3","342",15,1
"2020-10-02 00:15:11","Ferrous Shadow","Weapon","3","343",16,1
"2020-10-02 00:15:11","Slingshot","Weapon","3","344",17,1
"2020-10-02 00:15:11","Bloodtainted Greatsword","Weapon","3","345",18,1
"2020-10-02 00:15:11","Favonius Codex","Weapon","4","346",19,1
"2020-10-02 00:15:11","Emerald Orb","Weapon","3","347",20,1
"2020-10-02 00:15:11","Cool Steel","Weapon","3","348",21,1
"2020-10-02 00:15:11","Skyrider Sword","Weapon","3","349",22,1
"2020-10-02 00:15:11","Skyrider Sword","Weapon","3","350",23,1
"2020-10-02 00:15:54","Raven Bow","Weapon","3","351",24,1
"2020-10-02 00:15:54","Magic Guide","Weapon","3","352",25,1
"2020-10-02 00:15:54","Slingshot","Weapon","3","353",26,1
"2020-10-02 00:15:54","Lisa","Character","4","354",27,1
"2020-10-02 00:15:54","Cool Steel","Weapon","3","355",28,1
"2020-10-02 00:15:54","Thrilling Tales of Dragon Slayers","Weapon","3","356",29,1
"2020-10-02 00:15:54","Raven Bow","Weapon","3","357",30,1
"2020-10-02 00:15:54","Slingshot","Weapon","3","358",31,1
"2020-10-02 00:15:54","Thrilling Tales of Dragon Slayers","Weapon","3","359",32,1
"2020-10-02 00:15:54","Debate Club","Weapon","3","360",33,1
"2020-10-02 00:17:58","Skyrider Sword","Weapon","3","361",34,1
"2020-10-02 00:17:58","Harbinger of Dawn","Weapon","3","362",35,1
"2020-10-02 00:17:58","Ningguang","Character","4","363",36,1
"2020-10-02 00:17:58","Debate Club","Weapon","3","364",37,1
"2020-10-02 00:17:58","Sharpshooter's Oath","Weapon","3","365",38,1
"2020-10-02 00:17:58","Bloodtainted Greatsword","Weapon","3","366",39,1
"2020-10-02 00:17:58","Debate Club","Weapon","3","367",40,1
"2020-10-02 00:17:58","Emerald Orb","Weapon","3","368",41,1
"2020-10-02 00:17:58","Black Tassel","Weapon","3","369",42,1
"2020-10-02 00:17:58","Slingshot","Weapon","3","370",43,1
"2020-10-02 00:19:43","Black Tassel","Weapon","3","371",44,1
"2020-10-02 00:19:43","Amos Bow","Weapon","5","372",45,1
"2020-10-02 00:19:43","Favonius Lance","Weapon","4","373",1,1
"2020-10-02 00:19:43","Harbinger of Dawn","Weapon","3","374",2,1
"2020-10-02 00:19:43","Slingshot","Weapon","3","375",3,1
"2020-10-02 00:19:43","Bloodtainted Greatsword","Weapon","3","376",4,1
"2020-10-02 00:19:43","Raven Bow","Weapon","3","377",5,1
"2020-10-02 00:19:43","Magic Guide","Weapon","3","378",6,1
"2020-10-02 00:19:43","Ningguang","Character","4","379",7,1
"2020-10-02 00:19:43","Skyrider Sword","Weapon","3","380",8,1
"2020-10-02 00:20:58","Magic Guide","Weapon","3","381",9,1
"2020-10-02 00:20:58","Cool Steel","Weapon","3","382",10,1
"2020-10-02 00:20:58","Thrilling Tales of Dragon Slayers","Weapon","3","383",11,1
"2020-10-02 00:20:58","Magic Guide","Weapon","3","384",12,1
"2020-10-02 00:20:58","Skyrider Sword","Weapon","3","385",13,1
"2020-10-02 00:20:58","Black Tassel","Weapon","3","386",14,1
"2020-10-02 00:20:58","Cool Steel","Weapon","3","387",15,1
"2020-10-02 00:20:58","Debate Club","Weapon","3","388",16,1
"2020-10-02 00:20:58","The Widsith","Weapon","4","389",17,1
"2020-10-02 00:20:58","Sharpshooter's Oath","Weapon","3","390",18,1
