"Timestamp","Name","Type","Rarity","Wish","Pity","Whale_id"
"2020-10-17 17:05:52","Thrilling Tales of Dragon Slayers","Weapon","3",1,"206",1
"2020-10-17 17:05:52","The Stringless","Weapon","4",1,"207",2
"2020-10-17 17:05:52","Black Tassel","Weapon","3",1,"208",3
"2020-10-17 17:05:52","Debate Club","Weapon","3",1,"209",4
"2020-10-17 17:05:52","Skyrider Sword","Weapon","3",1,"210",5
"2020-10-17 17:05:52","The Bell","Weapon","4",1,"211",6
"2020-10-17 17:06:27","Skyrider Sword","Weapon","3",1,"212",7
"2020-10-17 17:06:27","Slingshot","Weapon","3",1,"213",8
"2020-10-17 17:06:27","Sharpshooter's Oath","Weapon","3",1,"214",9
"2020-10-17 17:06:27","Emerald Orb","Weapon","3",1,"215",10
"2020-10-17 17:06:27","Black Tassel","Weapon","3",1,"216",11
"2020-10-17 17:06:27","Magic Guide","Weapon","3",1,"217",12
"2020-10-17 17:06:27","The Stringless","Weapon","4",1,"218",13
"2020-10-17 17:06:27","Raven Bow","Weapon","3",1,"219",14
"2020-10-17 17:06:27","Ferrous Shadow","Weapon","3",1,"220",15
"2020-10-17 17:06:27","Black Tassel","Weapon","3",1,"221",16
"2020-10-17 17:06:36","Harbinger of Dawn","Weapon","3",1,"222",17
"2020-10-17 17:06:36","Raven Bow","Weapon","3",1,"223",18
"2020-10-17 17:06:36","Bloodtainted Greatsword","Weapon","3",1,"224",19
"2020-10-17 17:06:36","Cool Steel","Weapon","3",1,"225",20
"2020-10-17 17:06:36","The Flute","Weapon","4",1,"226",21
"2020-10-17 17:06:36","Bloodtainted Greatsword","Weapon","3",1,"227",22
"2020-10-17 17:06:36","Harbinger of Dawn","Weapon","3",1,"228",23
"2020-10-17 17:06:36","Emerald Orb","Weapon","3",1,"229",24
"2020-10-17 17:06:36","Sharpshooter's Oath","Weapon","3",1,"230",25
"2020-10-17 17:06:36","Skyrider Sword","Weapon","3",1,"231",26
"2020-10-17 17:06:45","Favonius Lance","Weapon","4",1,"232",27
"2020-10-17 17:06:45","Skyrider Sword","Weapon","3",1,"233",28
"2020-10-17 17:06:45","Harbinger of Dawn","Weapon","3",1,"234",29
"2020-10-17 17:06:45","Ferrous Shadow","Weapon","3",1,"235",30
"2020-10-17 17:06:45","Raven Bow","Weapon","3",1,"236",31
"2020-10-17 17:06:45","Skyrider Sword","Weapon","3",1,"237",32
"2020-10-17 17:06:45","Emerald Orb","Weapon","3",1,"238",33
"2020-10-17 17:06:45","Black Tassel","Weapon","3",1,"239",34
"2020-10-17 17:06:45","Sharpshooter's Oath","Weapon","3",1,"240",35
"2020-10-17 17:06:45","The Flute","Weapon","4",1,"241",36
"2020-10-17 17:06:53","Debate Club","Weapon","3",1,"242",37
"2020-10-17 17:06:53","Ferrous Shadow","Weapon","3",1,"243",38
"2020-10-17 17:06:53","Skyrider Sword","Weapon","3",1,"244",39
"2020-10-17 17:06:53","Bloodtainted Greatsword","Weapon","3",1,"245",40
"2020-10-17 17:06:53","Sharpshooter's Oath","Weapon","3",1,"246",41
"2020-10-17 17:06:53","Cool Steel","Weapon","3",1,"247",42
"2020-10-17 17:06:53","Magic Guide","Weapon","3",1,"248",43
"2020-10-17 17:06:53","Thrilling Tales of Dragon Slayers","Weapon","3",1,"249",44
"2020-10-17 17:06:53","The Bell","Weapon","4",1,"250",45
"2020-10-17 17:06:53","Black Tassel","Weapon","3",1,"251",46
"2020-10-17 17:07:01","Thrilling Tales of Dragon Slayers","Weapon","3",1,"252",47
"2020-10-17 17:07:01","Debate Club","Weapon","3",1,"253",48
"2020-10-17 17:07:01","Magic Guide","Weapon","3",1,"254",49
"2020-10-17 17:07:01","Emerald Orb","Weapon","3",1,"255",50
"2020-10-17 17:07:01","Debate Club","Weapon","3",1,"256",51
"2020-10-17 17:07:01","Harbinger of Dawn","Weapon","3",1,"257",52
"2020-10-17 17:07:01","Cool Steel","Weapon","3",1,"258",53
"2020-10-17 17:07:01","Razor","Character","4",1,"259",54
"2020-10-17 17:07:01","Emerald Orb","Weapon","3",1,"260",55
"2020-10-17 17:07:01","Slingshot","Weapon","3",1,"261",56
"2020-10-17 17:07:10","Thrilling Tales of Dragon Slayers","Weapon","3",1,"262",57
"2020-10-17 17:07:10","Ferrous Shadow","Weapon","3",1,"263",58
"2020-10-17 17:07:10","Cool Steel","Weapon","3",1,"264",59
"2020-10-17 17:07:10","The Flute","Weapon","4",1,"265",60
"2020-10-17 17:07:10","Harbinger of Dawn","Weapon","3",1,"266",61
"2020-10-17 17:07:10","Bloodtainted Greatsword","Weapon","3",1,"267",62
"2020-10-17 17:07:10","Cool Steel","Weapon","3",1,"268",63
"2020-10-17 17:07:10","Amos Bow","Weapon","5",1,"269",64
"2020-10-17 17:07:10","Debate Club","Weapon","3",1,"270",1
"2020-10-17 17:07:10","Magic Guide","Weapon","3",1,"271",2
"2020-10-17 17:09:11","Thrilling Tales of Dragon Slayers","Weapon","3",1,"272",3
"2020-10-17 17:09:11","Favonius Lance","Weapon","4",1,"273",4
"2020-10-17 17:09:11","Sharpshooter's Oath","Weapon","3",1,"274",5
"2020-10-17 17:09:11","Slingshot","Weapon","3",1,"275",6
"2020-10-17 17:09:11","Ferrous Shadow","Weapon","3",1,"276",7
"2020-10-17 17:09:11","Magic Guide","Weapon","3",1,"277",8
"2020-10-17 17:09:11","Skyrider Sword","Weapon","3",1,"278",9
"2020-10-17 17:09:11","Skyrider Sword","Weapon","3",1,"279",10
"2020-10-17 17:09:11","The Bell","Weapon","4",1,"280",11
"2020-10-17 17:09:11","Aquila Favonia","Weapon","5",1,"281",12
"2020-10-17 17:10:11","Cool Steel","Weapon","3",1,"282",1
"2020-10-17 17:10:11","Ferrous Shadow","Weapon","3",1,"283",2
"2020-10-17 17:10:11","Black Tassel","Weapon","3",1,"284",3
"2020-10-17 17:10:11","Black Tassel","Weapon","3",1,"285",4
"2020-10-17 17:10:11","Ferrous Shadow","Weapon","3",1,"286",5
"2020-10-17 17:10:11","Thrilling Tales of Dragon Slayers","Weapon","3",1,"287",6
"2020-10-17 17:10:11","Beidou","Character","4",1,"288",7
"2020-10-17 17:10:11","Emerald Orb","Weapon","3",1,"289",8
"2020-10-17 17:10:11","Skyrider Sword","Weapon","3",1,"290",9
"2020-10-17 17:10:11","Harbinger of Dawn","Weapon","3",1,"291",10
"2020-10-17 17:10:20","Ferrous Shadow","Weapon","3",1,"292",11
"2020-10-17 17:10:20","Black Tassel","Weapon","3",1,"293",12
"2020-10-17 17:10:20","Slingshot","Weapon","3",1,"294",13
"2020-10-17 17:10:20","Ferrous Shadow","Weapon","3",1,"295",14
"2020-10-17 17:10:20","Skyrider Sword","Weapon","3",1,"296",15
"2020-10-17 17:10:20","The Flute","Weapon","4",1,"297",16
"2020-10-17 17:10:20","Debate Club","Weapon","3",1,"298",17
"2020-10-17 17:10:20","Magic Guide","Weapon","3",1,"299",18
"2020-10-17 17:10:20","Thrilling Tales of Dragon Slayers","Weapon","3",1,"300",19
"2020-10-17 17:10:20","The Widsith","Weapon","4",1,"301",20
"2020-10-23 19:52:38","Thrilling Tales of Dragon Slayers","Weapon","3",1,"302",21
"2020-10-23 19:52:38","Ferrous Shadow","Weapon","3",1,"303",22
"2020-10-23 19:52:38","Bloodtainted Greatsword","Weapon","3",1,"304",23
"2020-10-23 19:52:38","Slingshot","Weapon","3",1,"305",24
"2020-10-23 19:52:38","Black Tassel","Weapon","3",1,"306",25
"2020-10-23 19:52:38","Thrilling Tales of Dragon Slayers","Weapon","3",1,"307",26
"2020-10-23 19:52:38","Slingshot","Weapon","3",1,"308",27
"2020-10-23 19:52:38","Sacrificial Fragments","Weapon","4",1,"309",28
"2020-10-23 19:52:38","Sacrificial Bow","Weapon","4",1,"310",29
"2020-10-23 19:52:38","Cool Steel","Weapon","3",1,"311",30
"2020-10-28 00:44:16","Ferrous Shadow","Weapon","3",1,"312",31
"2020-10-28 00:44:16","Emerald Orb","Weapon","3",1,"313",32
"2020-10-28 00:44:16","Black Tassel","Weapon","3",1,"314",33
"2020-10-28 00:44:16","Black Tassel","Weapon","3",1,"315",34
"2020-10-28 00:44:16","Debate Club","Weapon","3",1,"316",35
"2020-10-28 00:44:16","Harbinger of Dawn","Weapon","3",1,"317",36
"2020-10-28 00:44:16","Sacrificial Fragments","Weapon","4",1,"318",37
"2020-10-28 00:44:16","Raven Bow","Weapon","3",1,"319",38
"2020-10-28 00:44:16","Debate Club","Weapon","3",1,"320",39
"2020-10-28 00:44:16","Black Tassel","Weapon","3",1,"321",40
"2020-10-28 00:44:28","Ferrous Shadow","Weapon","3",1,"322",41
"2020-10-28 00:44:28","Skyrider Sword","Weapon","3",1,"323",42
"2020-10-28 00:44:28","Magic Guide","Weapon","3",1,"324",43
"2020-10-28 00:44:28","Emerald Orb","Weapon","3",1,"325",44
"2020-10-28 00:44:28","Xingqiu","Character","4",1,"326",45
"2020-10-28 00:44:28","Sacrificial Greatsword","Weapon","4",1,"327",46
"2020-10-28 00:44:28","Bloodtainted Greatsword","Weapon","3",1,"328",47
"2020-10-28 00:44:28","Raven Bow","Weapon","3",1,"329",48
"2020-10-28 00:44:28","Thrilling Tales of Dragon Slayers","Weapon","3",1,"330",49
"2020-10-28 00:44:28","Skyrider Sword","Weapon","3",1,"331",50
"2020-10-28 00:44:37","Raven Bow","Weapon","3",1,"332",51
"2020-10-28 00:44:37","Emerald Orb","Weapon","3",1,"333",52
"2020-10-28 00:44:37","Slingshot","Weapon","3",1,"334",53
"2020-10-28 00:44:37","Dragon's Bane","Weapon","4",1,"335",54
"2020-10-28 00:44:37","Bloodtainted Greatsword","Weapon","3",1,"336",55
"2020-10-28 00:44:37","Skyrider Sword","Weapon","3",1,"337",56
"2020-10-28 00:44:37","Cool Steel","Weapon","3",1,"338",57
"2020-10-28 00:44:37","Debate Club","Weapon","3",1,"339",58
"2020-10-28 00:44:37","Sharpshooter's Oath","Weapon","3",1,"340",59
"2020-10-28 00:44:37","Emerald Orb","Weapon","3",1,"341",60
"2020-10-28 00:44:47","Wolf's Gravestone","Weapon","5",1,"342",61
"2020-10-28 00:44:47","Bloodtainted Greatsword","Weapon","3",1,"343",1
"2020-10-28 00:44:47","Sacrificial Fragments","Weapon","4",1,"344",2
"2020-10-28 00:44:47","Magic Guide","Weapon","3",1,"345",3
"2020-10-28 00:44:47","Bloodtainted Greatsword","Weapon","3",1,"346",4
"2020-10-28 00:44:47","Debate Club","Weapon","3",1,"347",5
"2020-10-28 00:44:47","Slingshot","Weapon","3",1,"348",6
"2020-10-28 00:44:47","Sharpshooter's Oath","Weapon","3",1,"349",7
"2020-10-28 00:44:47","Skyrider Sword","Weapon","3",1,"350",8
"2020-10-28 00:44:47","Black Tassel","Weapon","3",1,"351",9
"2020-10-28 00:45:14","Sacrificial Sword","Weapon","4",1,"352",10
"2020-10-28 00:45:14","Raven Bow","Weapon","3",1,"353",11
"2020-10-28 00:45:14","Cool Steel","Weapon","3",1,"354",12
"2020-10-28 00:45:14","Bloodtainted Greatsword","Weapon","3",1,"355",13
"2020-10-28 00:45:14","Raven Bow","Weapon","3",1,"356",14
"2020-10-28 00:45:14","Magic Guide","Weapon","3",1,"357",15
"2020-10-28 00:45:14","Sharpshooter's Oath","Weapon","3",1,"358",16
"2020-10-28 00:45:14","Thrilling Tales of Dragon Slayers","Weapon","3",1,"359",17
"2020-10-28 00:45:14","Barbara","Character","4",1,"360",18
"2020-10-28 00:45:14","Harbinger of Dawn","Weapon","3",1,"361",19
"2020-10-28 00:45:24","Sharpshooter's Oath","Weapon","3",1,"362",20
"2020-10-28 00:45:24","Black Tassel","Weapon","3",1,"363",21
"2020-10-28 00:45:24","Raven Bow","Weapon","3",1,"364",22
"2020-10-28 00:45:24","Sharpshooter's Oath","Weapon","3",1,"365",23
"2020-10-28 00:45:24","Ferrous Shadow","Weapon","3",1,"366",24
"2020-10-28 00:45:24","Magic Guide","Weapon","3",1,"367",25
"2020-10-28 00:45:24","Slingshot","Weapon","3",1,"368",26
"2020-10-28 00:45:24","Sacrificial Sword","Weapon","4",1,"369",27
"2020-10-28 00:45:24","Black Tassel","Weapon","3",1,"370",28
"2020-10-28 00:45:24","Ferrous Shadow","Weapon","3",1,"371",29
"2020-10-28 00:45:33","Slingshot","Weapon","3",1,"372",30
"2020-10-28 00:45:33","Debate Club","Weapon","3",1,"373",31
"2020-10-28 00:45:33","Cool Steel","Weapon","3",1,"374",32
"2020-10-28 00:45:33","The Widsith","Weapon","4",1,"375",33
"2020-10-28 00:45:33","Skyrider Sword","Weapon","3",1,"376",34
"2020-10-28 00:45:33","Slingshot","Weapon","3",1,"377",35
"2020-10-28 00:45:33","Raven Bow","Weapon","3",1,"378",36
"2020-10-28 00:45:33","Magic Guide","Weapon","3",1,"379",37
"2020-10-28 00:45:33","Slingshot","Weapon","3",1,"380",38
